ID,Torneo,Tipo_Torneo,Player,Rondas,Equipo,Wins,Losses
1172,Regional Charlotte,Oficial,Andrew Tham [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/6,https://pokepast.es/7c60645ad9949a78,6,3
1173,Regional Charlotte,Oficial,Mathew Courtney [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/64,https://pokepast.es/360fb8c0c1ebe8bb,6,3
1174,Regional Charlotte,Oficial,Aditya Subramanian [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/653,https://pokepast.es/3fba2b4a3e089938,6,3
1175,Regional Charlotte,Oficial,Hunter Braum [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/396,https://pokepast.es/e0756c7f351d2c2c,6,3
1176,Regional Charlotte,Oficial,Kyle Wilkinson [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/755,https://pokepast.es/81890730d0aad4a8,6,3
1177,Regional Charlotte,Oficial,Christina Bacino [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/398,https://pokepast.es/b672a6d62ae916f5,6,3
1178,Regional Charlotte,Oficial,Jason Tang [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/308,https://pokepast.es/32829934ce83c98e,6,3
1179,Regional Charlotte,Oficial,George Tifverman [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/503,https://pokepast.es/25aaf40aabb964b2,6,3
1180,Regional Charlotte,Oficial,Ismail Hussein [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/97,https://pokepast.es/a2ebaad11821291b,6,3
1181,Regional Charlotte,Oficial,Rushil Thakkar [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/499,https://pokepast.es/32b86d92128e9f04,6,3
1182,Regional Charlotte,Oficial,Anders Nordstrom [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/517,https://pokepast.es/546125beeba5ba50,6,3
1183,Regional Charlotte,Oficial,Marcus Dion [CA],https://standings.stalruth.dev/2024/regional-charlotte/masters/349,https://pokepast.es/8a1cfb218cb12ff2,6,3
1184,Regional Charlotte,Oficial,Jeremy Boyd [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/79,https://pokepast.es/bd0d26e2972ebf62,6,3
1185,Regional Charlotte,Oficial,Jake Rogers [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/772,https://pokepast.es/bd606a74d80ff1e6,6,3
1186,Regional Charlotte,Oficial,Kevin Kopczynski [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/259,https://pokepast.es/c5662eb42045341f,6,3
1187,Regional Charlotte,Oficial,Nicholas Hegel [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/550,https://pokepast.es/b5f5a37b9bddff82,6,3
1188,Regional Charlotte,Oficial,Dylan Matthews [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/246,https://pokepast.es/cffcae89286c272c,6,3
1189,Regional Charlotte,Oficial,David Oakley [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/574,https://pokepast.es/49cce1021013cf1f,6,3
1190,Regional Charlotte,Oficial,Everett Filloon [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/816,https://pokepast.es/02dd3ef6e529cda2,6,3
1191,Regional Charlotte,Oficial,Kendall Lux [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/505,https://pokepast.es/47cbae87fdae5532,6,3
1192,Regional Charlotte,Oficial,Isaiah Troutman [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/647,https://pokepast.es/4795686f8544ea8f,6,3
1193,Regional Charlotte,Oficial,Nishant Joshi [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/36,https://pokepast.es/34768bcf978ef850,6,3
1194,Regional Charlotte,Oficial,Calvin Nisson [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/453,https://pokepast.es/10541250a6f445f2,6,3
1195,Regional Charlotte,Oficial,Taylor Keller [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/771,https://pokepast.es/673587dd1a40f8e2,6,3
1196,Regional Charlotte,Oficial,Alex Simsen [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/510,https://pokepast.es/7f0baf1f9fa0b5b5,6,3
1197,Regional Charlotte,Oficial,Daniel Otto [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/86,https://pokepast.es/62ff4384c2d6f1c3,6,3
1198,Regional Charlotte,Oficial,Jackson McMillan [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/130,https://pokepast.es/8a843168f7d3d0b4,6,3
1199,Regional Charlotte,Oficial,Connor Brinkley [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/49,https://pokepast.es/93baec024eb3e644,6,3
1200,Regional Charlotte,Oficial,Michael Bailer [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/810,https://pokepast.es/14db12f8dc914e1d,6,3
1201,Regional Charlotte,Oficial,Adrian Hazel [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/644,https://pokepast.es/9264375a9e713cab,6,3
1202,Regional Charlotte,Oficial,Anthony Londergan [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/122,https://pokepast.es/385a99877407bb55,6,3
1203,Regional Charlotte,Oficial,Tara Maclachlan [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/512,https://pokepast.es/c766450175c33875,6,3
1204,Regional Charlotte,Oficial,Kat Wible [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/401,https://pokepast.es/8e0b87e453da1ac7,6,3
1205,Regional Charlotte,Oficial,Irving Johnson [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/682,https://pokepast.es/9e80a5c2cf8829c0,6,3
1206,Regional Charlotte,Oficial,Griffin Simon [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/427,https://pokepast.es/2f33aa59565bea32,6,3
1207,Regional Charlotte,Oficial,Kyle Loster [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/3,https://pokepast.es/b10676a1dc512973,6,3
1208,Regional Charlotte,Oficial,David Mancuso [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/636,https://pokepast.es/0380ca5fa9b16091,5,4
1209,Regional Charlotte,Oficial,Jeremiah Paul [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/534,https://pokepast.es/62d56719ea1dc14c,5,4
1210,Regional Charlotte,Oficial,Brian Dumont [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/434,https://pokepast.es/47753ddbb5a6d392,5,4
1211,Regional Charlotte,Oficial,Jamie Mancini [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/426,https://pokepast.es/a6cfc64855d8a0ec,5,4
1212,Regional Charlotte,Oficial,Michael Simpson [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/274,https://pokepast.es/1a106b530b541641,5,4
1213,Regional Charlotte,Oficial,Kyle Foley [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/657,https://pokepast.es/caff9004f8ba822e,5,4
1214,Regional Charlotte,Oficial,joseph ochoa [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/460,https://pokepast.es/f0dbc10e24cd7bdb,5,4
1215,Regional Charlotte,Oficial,Michael Bsharah [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/631,https://pokepast.es/d29740e9c0aa2ec3,5,4
1216,Regional Charlotte,Oficial,Richard Dover [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/110,https://pokepast.es/46cac77013e0b98e,5,4
1217,Regional Charlotte,Oficial,kody phelps [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/736,https://pokepast.es/e47f69fc1dd399c5,5,4
1218,Regional Charlotte,Oficial,Alex Romeu [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/835,https://pokepast.es/162b6fcaf21077c6,5,4
1219,Regional Charlotte,Oficial,Abdul Barrie [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/195,https://pokepast.es/24f40431f4db78cc,5,4
1220,Regional Charlotte,Oficial,Landon Morjal [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/43,https://pokepast.es/3ada2283fc2d8883,5,4
1221,Regional Charlotte,Oficial,Ray Camp [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/420,https://pokepast.es/a47c5b5a761fed94,5,4
1222,Regional Charlotte,Oficial,Jacob Ujhazy [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/423,https://pokepast.es/d1c3071845738b44,5,4
1223,Regional Charlotte,Oficial,Karl Kopczynski [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/203,https://pokepast.es/d2765f4e2c3c9b1e,5,4
1224,Regional Charlotte,Oficial,Andrew Wilson [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/374,https://pokepast.es/34ec65bf17dea9cf,5,4
1225,Regional Charlotte,Oficial,Brandon Kinslow [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/271,https://pokepast.es/6fcd9bf8fd893e70,5,4
1226,Regional Charlotte,Oficial,Jackson Ferris [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/544,https://pokepast.es/f426ea40b6f3ca03,5,4
1227,Regional Charlotte,Oficial,Tate Colburn [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/744,https://pokepast.es/cea11410f41dc8ac,5,4
1228,Regional Charlotte,Oficial,Andrew Gouck [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/672,https://pokepast.es/12efabf8a715320c,5,4
1229,Regional Charlotte,Oficial,Michael Spinetta-McCarthy [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/752,https://pokepast.es/34d460239ee34c40,5,4
1230,Regional Charlotte,Oficial,Jeongbin Pak [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/825,https://pokepast.es/d3594c5fb9e429a9,5,4
1231,Regional Charlotte,Oficial,Erich Druding [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/142,https://pokepast.es/759d0a80be39ae45,5,3
1232,Regional Charlotte,Oficial,Joohwan Kim [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/814,https://pokepast.es/d517687649fdec56,5,4
1233,Regional Charlotte,Oficial,Rob McNeilly [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/786,https://pokepast.es/7057c33525d6a3b0,5,4
1234,Regional Charlotte,Oficial,Jacob Lintner [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/162,https://pokepast.es/7d48318bed879426,5,4
1235,Regional Charlotte,Oficial,Matthew Cecil [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/199,https://pokepast.es/5a47122eaefac350,5,4
1236,Regional Charlotte,Oficial,George Jeno [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/192,https://pokepast.es/87c3489f6cf90058,5,4
1237,Regional Charlotte,Oficial,Walter Morales [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/692,https://pokepast.es/1f753dc68aa43e02,5,4
1238,Regional Charlotte,Oficial,Collin Todd [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/836,https://pokepast.es/a83120532d2fea08,5,4
1239,Regional Charlotte,Oficial,Charles Moses [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/448,https://pokepast.es/91311161fe81ca65,5,4
1240,Regional Charlotte,Oficial,Aaron Traylor [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/513,https://pokepast.es/2b5d9e1f4589d3a7,5,4
1241,Regional Charlotte,Oficial,Darius Helmick [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/547,https://pokepast.es/228d51f26492bca9,5,4
1242,Regional Charlotte,Oficial,Chengyu Wang [CN],https://standings.stalruth.dev/2024/regional-charlotte/masters/344,https://pokepast.es/193e3aaae9367140,5,4
1243,Regional Charlotte,Oficial,Daniel Stevenson [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/612,https://pokepast.es/0010d8540afd565a,5,4
1244,Regional Charlotte,Oficial,Ben Larson [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/556,https://pokepast.es/8dc410798ff1701f,5,4
1245,Regional Charlotte,Oficial,Miller McLemore [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/738,https://pokepast.es/f1ffdad714cc042c,5,4
1246,Regional Charlotte,Oficial,Abigail Watson [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/204,https://pokepast.es/d57caf82a83c722e,5,4
1247,Regional Charlotte,Oficial,Kent Wong [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/555,https://pokepast.es/1902a5fc9ad3cce0,5,4
1248,Regional Charlotte,Oficial,Alex Hutton [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/479,https://pokepast.es/725daf02a4f4559e,5,4
1249,Regional Charlotte,Oficial,Joey Woodring [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/521,https://pokepast.es/1d3e05fd0cacb27c,5,4
1250,Regional Charlotte,Oficial,Bazz Coleman [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/98,https://pokepast.es/f2aea29bfa480a6b,5,4
1251,Regional Charlotte,Oficial,Andrew Blackburn [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/174,https://pokepast.es/e1666e21de510bb1,5,4
1252,Regional Charlotte,Oficial,Matthew So [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/817,https://pokepast.es/41f5ae2e6222453e,5,4
1253,Regional Charlotte,Oficial,Matt Stevenson [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/801,https://pokepast.es/8d89ac20c4466d4e,5,4
1254,Regional Charlotte,Oficial,Jourdan Bul-lalayao [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/105,https://pokepast.es/321cd812b0dfdaac,5,4
1255,Regional Charlotte,Oficial,Aaron Banyard [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/205,https://pokepast.es/3d8a19206817da0f,5,4
1256,Regional Charlotte,Oficial,Kevin Miller [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/443,https://pokepast.es/102a64ee2ead9d4b,5,4
1257,Regional Charlotte,Oficial,Angel Rodriguez Espada [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/393,https://pokepast.es/288f77cfca2d71b7,5,4
1258,Regional Charlotte,Oficial,Mason Cutler [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/250,https://pokepast.es/c5d92e8f4bb78620,5,4
1259,Regional Charlotte,Oficial,Victor Marcial [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/319,https://pokepast.es/f487477a4c6d7a76,5,4
1260,Regional Charlotte,Oficial,Ethan Holland [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/702,https://pokepast.es/128e3fed97d18c02,5,4
1261,Regional Charlotte,Oficial,Phillip Wingett [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/89,https://pokepast.es/b6de0c70fd98c6aa,5,4
1262,Regional Charlotte,Oficial,Andrew Navarro [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/88,https://pokepast.es/f6524c7f3b90c2c6,5,4
1263,Regional Charlotte,Oficial,Matin Moradi [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/580,https://pokepast.es/0f19eb4f62bf8eff,5,4
1264,Regional Charlotte,Oficial,Ricky Ma [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/129,https://pokepast.es/83c3d38659a6bb3f,5,4
1265,Regional Charlotte,Oficial,Logan Allen [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/549,https://pokepast.es/af6716b7f24bf237,5,4
1266,Regional Charlotte,Oficial,Blake Falls [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/593,https://pokepast.es/e81b6e3515fb69f9,5,4
1267,Regional Charlotte,Oficial,Ethan Shaffer [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/812,https://pokepast.es/ed0ff3cf1a270a2a,5,4
1268,Regional Charlotte,Oficial,Julio Guzman [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/226,https://pokepast.es/25a6861bd89ed156,5,4
1269,Regional Charlotte,Oficial,Jeffrey Lehmann [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/119,https://pokepast.es/2122d3ea1d50069d,5,4
1270,Regional Charlotte,Oficial,Chris Wolfe [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/57,https://pokepast.es/5c7137b8bf7ac116,5,4
1271,Regional Charlotte,Oficial,Philip Miller [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/665,https://pokepast.es/719d1ff4957e5534,5,4
1272,Regional Charlotte,Oficial,Zee Costagliola [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/378,https://pokepast.es/ed9811aa9710fb93,5,4
1273,Regional Charlotte,Oficial,Patrick Aymon [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/34,https://pokepast.es/12c6d9ba7a09da08,5,4
1274,Regional Charlotte,Oficial,Chase Noe [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/230,https://pokepast.es/96af8ddb62d34634,5,4
1275,Regional Charlotte,Oficial,Destyn Edwards [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/711,https://pokepast.es/13b5f05061950542,5,4
1276,Regional Charlotte,Oficial,Justin Morris [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/622,https://pokepast.es/5cc9ebf6c3f912ce,5,4
1277,Regional Charlotte,Oficial,Andy Bennett [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/407,https://pokepast.es/2574a64723dade5a,5,4
1278,Regional Charlotte,Oficial,Christopher Baez [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/125,https://pokepast.es/2948b44f8c832082,5,4
1279,Regional Charlotte,Oficial,Tommy O'Hara [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/773,https://pokepast.es/6f21e5502dd426f4,5,4
1280,Regional Charlotte,Oficial,Jacob Vargas [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/484,https://pokepast.es/0b3b85a152da0104,5,4
1281,Regional Charlotte,Oficial,Eric Bartlett [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/789,https://pokepast.es/c7abb3eac74157c8,5,4
1282,Regional Charlotte,Oficial,Aaron Perez [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/74,https://pokepast.es/c70c4af5d4c68535,5,4
1283,Regional Charlotte,Oficial,Pierre-Antoine Deshaies [CA],https://standings.stalruth.dev/2024/regional-charlotte/masters/347,https://pokepast.es/1dfc652ff50f221d,5,4
