ID,Ronda,Rival,Resultado
NOf-1570,5,edgeninjagaming,Loss
NOf-1570,6,charmoffense,Loss
NOf-1570,7,vinnamon,Loss
NOf-1571,1,blaze7989,Loss
NOf-1571,2,habixxt,Win
NOf-1571,3,kuany,Win
NOf-1571,4,exonarf,Loss
NOf-1571,5,winternet,Loss
NOf-1571,6,ripecanteloupeeh,Loss
NOf-1572,1,satouvgc,Loss
NOf-1572,2,sirox,Win
NOf-1572,3,mammothvgc,Win
NOf-1572,4,blaze7989,Loss
NOf-1572,5,epicshakenbake,Loss
NOf-1572,6,wandererbtw,Loss
NOf-1572,7,habixxt,Loss
NOf-1573,1,exonarf,Loss
NOf-1573,2,superteo,Win
NOf-1573,3,johnnyboy015,Win
NOf-1574,1,zeroozela,Win
NOf-1574,2,silverdragon550,Win
NOf-1575,1,mrskeishah,Loss
NOf-1575,2,weavercg,Loss
NOf-1575,3,gutico89,Win
NOf-1575,4,johnnyboy015,Win
NOf-1575,5,averagegh0st,Loss
NOf-1576,1,martinique,Loss
NOf-1576,2,nuzzletcg,Loss
NOf-1576,3,stonestormvgc,Win
NOf-1576,4,tenderexpletive,Win
NOf-1577,1,winternet,Win
NOf-1577,2,benjigallade,Loss
NOf-1577,3,flygonkingvgc,Loss
NOf-1578,1,lorenzaooooo,Loss
NOf-1578,2,ragindevonian,Win
NOf-1578,3,rosiemilo,Loss
NOf-1579,1,averagegh0st,Loss
NOf-1579,DROP,DROP,DROP
NOf-1579,3,darkwon,Loss
NOf-1580,1,droeloe2110,Win
NOf-1580,2,ladymaeve,Loss
NOf-1580,3,lorenzaooooo,Loss
NOf-1581,1,westyliam,Loss
NOf-1581,2,bowdeniscomp,Win
NOf-1582,1,shinobi,Win
NOf-1582,2,blaze7989,Loss
NOf-1582,3,jimmysley28,Loss
NOf-1582,4,lorenzo_baldera,Loss
NOf-1583,1,johnnybravosr,Win
NOf-1583,2,westyliam,Loss
NOf-1583,3,aizakkoo,Loss
NOf-1583,4,shinobi,Loss
NOf-1584,1,matheusparanoia,Loss
NOf-1584,2,brunopcx,Win
NOf-1584,3,lvnlarge27,Loss
NOf-1585,1,ragindevonian,Win
NOf-1585,2,jamm,Loss
NOf-1585,3,lintboi,Loss
NOf-1585,4,averagegh0st,Loss
NOf-1585,5,droeloe2110,Loss
NOf-1586,1,arud,Loss
NOf-1586,2,bsharah,Loss
NOf-1586,3,tenderexpletive,Win
NOf-1586,4,ripecanteloupeeh,Loss
NOf-1587,1,brownsfan,Loss
NOf-1587,2,stonestormvgc,Win
NOf-1587,3,barba,Loss
NOf-1587,4,winternet,Loss
NOf-1588,1,lorenzo_baldera,Win
NOf-1588,2,umbreon99,Loss
NOf-1588,3,shinzofr,Loss
NOf-1588,4,mrrishi,Loss
NOf-1589,1,samuvgc93,Win
NOf-1589,2,exonarf,Loss
NOf-1589,3,silverdragon550,Loss
NOf-1590,1,finnzvgc,Win
NOf-1590,2,migglevgc,Loss
NOf-1591,1,barba,Loss
NOf-1591,2,darkymaster30,Win
NOf-1591,3,heavenlyturtle,Loss
NOf-1591,4,xxxepicgamerxxx,Loss
NOf-1592,1,itivgc,Loss
NOf-1592,2,vividhazevgc,Loss
NOf-1592,3,shinobi,Loss
NOf-1592,4,wandererbtw,Loss
NOf-1592,5,habixxt,Loss
NOf-1592,6,tenderexpletive,Loss
NOf-1592,DROP,DROP,DROP
NOf-1593,1,lvnlarge27,Loss
NOf-1593,2,itzv190,Win
NOf-1593,3,kcvgc,Loss
NOf-1593,4,weavercg,Loss
NOf-1593,5,lorenzo_baldera,Loss
NOf-1593,6,habixxt,Loss
NOf-1593,7,wandererbtw,Loss
NOf-1594,1,johnnyboy015,Loss
NOf-1594,2,samuvgc93,Loss
NOf-1594,DROP,DROP,DROP
NOf-1594,4,darkwon,Loss
NOf-1595,1,tenderexpletive,Loss
NOf-1595,2,gutico89,Win
NOf-1595,3,averiannacelestial,Loss
NOf-1596,1,brunopcx,Win
NOf-1596,2,isoniicxz,Loss
NOf-1597,1,mrawesome,Loss
NOf-1597,2,breloom3912,Loss
NOf-1597,3,habixxt,Loss
NOf-1597,4,gutico89,Loss
NOf-1597,DROP,DROP,DROP
NOf-1597,6,shinzofr,Loss
NOf-1597,7,acadiez,Loss
NOf-1598,1,mateordgz,Win
NOf-1598,2,charmoffense,Loss
NOf-1599,1,gutico89,Win
NOf-1600,1,roirehh,Loss
NOf-1601,1,aapokemon793,Loss
NOf-1601,2,aizakkoo,Loss
NOf-1602,1,baldovgc,Loss
NOf-1603,1,breloom3912,Loss
NOf-1603,2,silvervgc,Loss
NOf-1604,1,isoniicxz,Loss
NOf-1604,2,edgeninjagaming,Loss
NOf-1605,1,kcvgc,Loss
NOf-1605,2,ripecanteloupeeh,Loss
NOf-1606,1,darkwon,Loss
NOf-1606,2,rosiemilo,Loss
NOf-1606,3,mrrishi,Loss
NOf-1607,1,altkyle,Loss
NOf-1607,2,shinzofr,Loss
NOf-1608,1,benjigallade,Loss
NOf-1608,2,vinnamon,Loss
NOf-1609,1,pixiefruitz,Loss
NOf-1610,1,flygonkingvgc,Loss
NOf-1610,2,kuany,Loss
NOf-1611,1,lintboi,Loss
NOf-1611,2,acadiez,Loss
NOf-1611,3,winternet,Loss
NOf-1612,1,charmoffense,Loss
NOf-1613,1,amarin93,Loss
NOf-1613,2,microwave,Loss
NOf-1614,1,jamm,Loss
NOf-1614,2,mateordgz,Loss
NOf-1614,3,ragindevonian,Loss
NOf-1615,1,charjoscho,Loss
NOf-1615,2,heavenlyturtle,Loss
NOf-1615,3,wandererbtw,Loss
NOf-1615,4,droeloe2110,Loss
NOf-1615,5,gutico89,Loss
NOf-1615,6,acadiez,Loss
NOf-1615,7,shinzofr,Loss
NOf-1616,1,xrickx,Loss
NOf-1617,1,bgf,Loss
NOf-1617,2,eryn,Win
NOf-1617,3,pabloea,Win
NOf-1617,4,danyll,Win
NOf-1617,5,joshus,Loss
NOf-1617,6,rpjoca,Win
NOf-1617,7,ctened,Win
NOf-1617,T8-4,borghi,Win
NOf-1617,T32-16,pauloliverbautista,Win
NOf-1617,T16-8,soulchuck,Win
NOf-1617,T4-2,staraptor44,Win
NOf-1617,T2-1,wilfire70,Win
NOf-1618,1,aricb,Win
NOf-1618,2,rpjoca,Win
NOf-1618,3,chinchan,Win
NOf-1618,4,limitester,Win
NOf-1618,5,mrawesome,Loss
NOf-1618,6,wolborgvgc,Win
NOf-1618,7,aceofmonsters,Win
NOf-1618,T4-1,altkyle,Win
NOf-1618,DROP,DROP,DROP
NOf-1618,T16-3,damianlillardvgc,Win
NOf-1618,T8-2,ayoitsbenji,Win
NOf-1618,T2-1,okira,Loss
NOf-1619,1,christopher,Win
NOf-1619,2,eliasthetrout,Win
NOf-1619,3,falkner,Win
NOf-1619,4,pauloliverbautista,Win
NOf-1619,5,ayoitsbenji,Win
NOf-1619,6,meldyfreld,Win
NOf-1619,7,royalpooppi,Loss
NOf-1619,DROP,DROP,DROP
NOf-1619,T16-5,meldyfreld,Win
NOf-1619,T8-3,patcon5,Win
NOf-1619,T4-2,okira,Loss
NOf-1620,1,soulchuck,Win
NOf-1620,2,rayan_10,Win
NOf-1620,3,snaf2,Win
NOf-1620,4,gengarismad,Loss
NOf-1620,5,dome,Win
NOf-1620,6,mrawesome,Loss
NOf-1620,7,lorenzo_baldera,Win
NOf-1620,DROP,DROP,DROP
NOf-1620,T16-2,ksunfr,Win
NOf-1620,T4-1,wilfire70,Loss
NOf-1620,T8-1,royalpooppi,Win
NOf-1621,1,roirehh,Win
NOf-1621,2,ruanoliver,Win
NOf-1621,3,tayopkmn,Win
NOf-1621,4,habixxt,Win
NOf-1621,5,aceofmonsters,Win
NOf-1621,6,gengarismad,Win
NOf-1621,7,staraptor44,Win
NOf-1621,DROP,DROP,DROP
NOf-1621,T16-1,limitester,Win
NOf-1621,T8-1,altkyle,Loss
NOf-1622,1,brunopcx,Win
NOf-1622,2,fuzzmeister,Win
NOf-1622,3,nik993,Win
NOf-1622,4,meldyfreld,Win
NOf-1622,5,staraptor44,Loss
NOf-1622,6,tayopkmn,Win
NOf-1622,7,danielacorn,Win
NOf-1622,DROP,DROP,DROP
NOf-1622,T16-4,wakka,Win
NOf-1622,T8-2,wilfire70,Loss
NOf-1623,1,sodamario,Loss
NOf-1623,2,dracojack,Win
NOf-1623,3,fsucia,Win
NOf-1623,4,chinchan,Win
NOf-1623,5,falkner,Win
NOf-1623,6,ctened,Win
NOf-1623,7,pauloliverbautista,Win
NOf-1623,DROP,DROP,DROP
NOf-1623,T16-6,sodamario,Win
NOf-1623,T8-3,staraptor44,Loss
NOf-1624,1,penglin,Loss
NOf-1624,2,darkdevil26,Win
NOf-1624,3,himmyturner,Win
NOf-1624,4,rayan_10,Loss
NOf-1624,5,kingblixer,Win
NOf-1624,6,bread,Win
NOf-1624,7,joshus,Win
NOf-1624,T8-4,okira,Loss
NOf-1624,T32-14,danielacorn,Win
NOf-1624,T16-7,mrawesome,Win
NOf-1625,1,rpjoca,Loss
NOf-1625,2,kaige,Win
NOf-1625,3,roirehh,Win
NOf-1625,4,doopliss,Win
NOf-1625,5,wilfire70,Win
NOf-1625,6,altkyle,Win
NOf-1625,7,gengarismad,Win
NOf-1625,DROP,DROP,DROP
NOf-1625,T16-7,borghi,Loss
NOf-1626,1,altkyle,Loss
NOf-1626,2,phamtonevil61,Win
NOf-1626,3,baldovgc,Win
NOf-1626,4,shplays,Win
NOf-1626,5,pengy,Win
NOf-1626,6,joshus,Win
NOf-1626,7,sodamario,Win
NOf-1626,DROP,DROP,DROP
NOf-1626,T16-8,okira,Loss
NOf-1627,1,patcon5,Win
NOf-1627,2,joshus,Loss
NOf-1627,3,kingblixer,Win
NOf-1627,4,riegan,Win
NOf-1627,5,limitester,Win
NOf-1627,6,azaaelortiz,Win
NOf-1627,7,soulchuck,Loss
NOf-1627,T16-6,patcon5,Loss
NOf-1627,T32-12,whiskeyscoob,Win
NOf-1628,1,beta20x,Win
NOf-1628,2,himmyturner,Win
NOf-1628,3,joshus,Win
NOf-1628,4,voidbunny123,Win
NOf-1628,5,gengarismad,Loss
NOf-1628,6,danielacorn,Loss
NOf-1628,7,tayopkmn,Win
NOf-1628,T32-6,himmyturner,Win
NOf-1628,T16-3,wilfire70,Loss
NOf-1629,1,bread,Win
NOf-1629,2,tabs11,Win
NOf-1629,3,ariesxvgc,Win
NOf-1629,4,ayoitsbenji,Loss
NOf-1629,5,legnak,Win
NOf-1629,6,staraptor44,Loss
NOf-1629,7,k3ngo,Win
NOf-1629,T32-10,rayan_10,Win
NOf-1629,T16-5,staraptor44,Loss
NOf-1630,1,kakarrot,Win
NOf-1630,2,faux0011,Win
NOf-1630,3,sedna,Win
NOf-1630,4,wilfire70,Loss
NOf-1630,5,sodamario,Loss
NOf-1630,6,katatatat,Win
NOf-1630,7,snaf2,Win
NOf-1630,T32-2,azaaelortiz,Win
NOf-1630,T16-1,royalpooppi,Loss
NOf-1631,1,kitschyliepard,Win
NOf-1631,2,pauloliverbautista,Loss
NOf-1631,3,ruanoliver,Loss
NOf-1631,4,microwave,Win
NOf-1631,5,labacedo,Win
NOf-1631,6,brownsfan,Win
NOf-1631,7,sedna,Win
NOf-1631,T32-8,aceofmonsters,Win
NOf-1631,T16-4,ayoitsbenji,Loss
NOf-1632,1,fsucia,Loss
NOf-1632,2,sableyevgc,Win
NOf-1632,3,brownsfan,Win
NOf-1632,4,dome,Loss
NOf-1632,5,mammothvgc,Win
NOf-1632,6,mcsilentvgc,Win
NOf-1632,7,doopliss,Win
NOf-1632,T16-2,altkyle,Loss
NOf-1632,T32-4,gengarismad,Win
NOf-1633,1,labacedo,Win
NOf-1633,2,kina,Win
NOf-1633,3,azaaelortiz,Win
NOf-1633,4,altkyle,Win
NOf-1633,5,damianlillardvgc,Win
NOf-1633,6,royalpooppi,Loss
NOf-1633,7,mrawesome,Loss
NOf-1633,T32-4,ksunfr,Loss
NOf-1634,1,wolborgvgc,Win
NOf-1634,2,wakka,Win
NOf-1634,3,k3ngo,Win
NOf-1634,4,staraptor44,Loss
NOf-1634,5,rpjoca,Win
NOf-1634,6,marlox,Win
NOf-1634,7,patcon5,Loss
NOf-1634,T32-16,okira,Loss
NOf-1635,1,dracojack,Win
NOf-1635,2,kingblixer,Win
NOf-1635,3,lorenzo_baldera,Win
NOf-1635,4,danielacorn,Win
NOf-1635,5,royalpooppi,Loss
NOf-1635,6,rayan_10,Win
NOf-1635,7,wilfire70,Loss
NOf-1635,T32-8,wakka,Loss
NOf-1636,DROP,DROP,DROP
NOf-1636,2,penglin,Win
NOf-1636,3,legnak,Win
NOf-1636,4,aceofmonsters,Loss
NOf-1636,5,fuzzmeister,Win
NOf-1636,6,damianlillardvgc,Win
NOf-1636,7,ayoitsbenji,Loss
NOf-1636,T32-14,borghi,Loss
NOf-1637,1,itivgc,Win
NOf-1637,2,doopliss,Win
NOf-1637,3,gengarismad,Loss
NOf-1637,4,sedna,Win
NOf-1637,5,habixxt,Win
NOf-1637,6,sodamario,Loss
NOf-1637,7,wolborgvgc,Win
NOf-1637,T32-2,limitester,Loss
NOf-1638,1,mauroh,Win
NOf-1638,2,altkyle,Loss
NOf-1638,3,darkweb,Win
NOf-1638,4,borghi,Win
NOf-1638,5,kakarrot,Win
NOf-1638,6,aceofmonsters,Loss
NOf-1638,7,darkdevil26,Win
NOf-1638,T32-10,meldyfreld,Loss
NOf-1639,1,bat,Win
NOf-1639,2,damianlillardvgc,Loss
NOf-1639,3,borghi,Loss
NOf-1639,4,broser,Win
NOf-1639,5,faux0011,Win
NOf-1639,6,pengy,Win
NOf-1639,7,dome,Win
NOf-1639,T32-6,damianlillardvgc,Loss
NOf-1640,1,marlox,Loss
NOf-1640,2,christopher,Win
NOf-1640,3,bread,Loss
NOf-1640,4,kitschyliepard,Win
NOf-1640,5,ruanoliver,Win
NOf-1640,6,legnak,Win
NOf-1640,7,kakarrot,Win
NOf-1640,T32-12,sodamario,Loss
NOf-1641,1,brownsfan,Win
NOf-1641,2,pabloea,Win
NOf-1641,3,royalpooppi,Loss
NOf-1641,4,penglin,Win
NOf-1641,5,mishi631,Win
NOf-1641,6,ayoitsbenji,Loss
NOf-1641,7,damianlillardvgc,Loss
NOf-1642,1,broser,Win
NOf-1642,2,sodamario,Win
NOf-1642,3,damianlillardvgc,Loss
NOf-1642,4,ariesxvgc,Win
NOf-1642,5,okira,Win
NOf-1642,6,soulchuck,Loss
NOf-1642,7,borghi,Loss
NOf-1643,1,pauloliverbautista,Loss
NOf-1643,2,hutlee,Win
NOf-1643,3,marlox,Win
NOf-1643,4,lorenzo_baldera,Win
NOf-1643,5,k3ngo,Win
NOf-1643,6,wilfire70,Loss
NOf-1643,7,azaaelortiz,Loss
NOf-1644,1,mishi631,Win
NOf-1644,2,azaaelortiz,Loss
NOf-1644,3,tabs11,Win
NOf-1644,4,mrawesome,Loss
NOf-1644,5,shplays,Win
NOf-1644,6,riegan,Win
NOf-1644,7,ksunfr,Loss
NOf-1645,1,orangesteve,Win
NOf-1645,2,junkking,Win
NOf-1645,3,limitester,Loss
NOf-1645,4,azaaelortiz,Loss
NOf-1645,5,snaf2,Win
NOf-1645,6,mikehawk12,Win
NOf-1645,7,wakka,Loss
NOf-1646,1,limitester,Loss
NOf-1646,2,orangesteve,Win
NOf-1646,3,strawhat,Win
NOf-1646,4,pumuaser,Win
NOf-1646,5,rayan_10,Loss
NOf-1646,6,habixxt,Win
NOf-1646,7,whiskeyscoob,Loss
NOf-1647,1,ctened,Loss
NOf-1647,2,terumo,Win
NOf-1647,3,microwave,Win
NOf-1647,4,ksunfr,Win
NOf-1647,5,altkyle,Loss
NOf-1647,6,falkner,Win
NOf-1647,7,himmyturner,Loss
NOf-1648,1,dome,Win
NOf-1648,2,danyll,Loss
NOf-1648,3,junkking,Win
NOf-1648,4,snaf2,Win
NOf-1648,5,bread,Win
NOf-1648,6,patcon5,Loss
NOf-1648,7,okira,Loss
NOf-1649,1,baldovgc,Win
NOf-1649,2,microwave,Win
NOf-1649,3,danyll,Win
NOf-1649,4,royalpooppi,Loss
NOf-1649,5,azaaelortiz,Loss
NOf-1649,6,kakarrot,Loss
NOf-1649,7,katatatat,Win
NOf-1650,1,nehzzy,Win
NOf-1650,2,shplays,Win
NOf-1650,3,danielacorn,Loss
NOf-1650,4,faux0011,Win
NOf-1650,5,meldyfreld,Loss
NOf-1650,6,whiskeyscoob,Loss
NOf-1650,7,rpjoca,Win
NOf-1651,1,cochamo,Win
NOf-1651,2,katatatat,Win
NOf-1651,3,aceofmonsters,Loss
NOf-1651,4,wolborgvgc,Loss
NOf-1651,5,zandrevgc,Win
NOf-1651,6,orangesteve,Win
NOf-1651,7,altkyle,Loss
NOf-1652,1,zalu,Win
NOf-1652,2,strawhat,Win
NOf-1652,3,pauloliverbautista,Loss
NOf-1652,4,catelvgc,Win
NOf-1652,5,wolborgvgc,Loss
NOf-1652,6,mishi631,Win
NOf-1652,7,meldyfreld,Loss
NOf-1653,1,strawhat,Loss
NOf-1653,2,borghi,Loss
NOf-1653,3,eryn,Win
NOf-1653,4,baldovgc,Win
NOf-1653,5,pabloea,Win
NOf-1653,6,stonestormvgc,Win
NOf-1653,7,rayan_10,Loss
NOf-1654,1,chinchan,Loss
NOf-1654,2,labacedo,Win
NOf-1654,3,kina,Win
NOf-1654,4,sodamario,Loss
NOf-1654,5,picollovgc,Win
NOf-1654,6,doopliss,Loss
NOf-1654,7,baldovgc,Win
NOf-1655,DROP,DROP,DROP
NOf-1655,DROP,DROP,DROP
NOf-1655,3,bodhidelbarrio,Win
NOf-1655,4,terumo,Win
NOf-1655,5,riegan,Loss
NOf-1655,6,zalu,Win
NOf-1655,7,marlox,Win
NOf-1656,DROP,DROP,DROP
NOf-1656,2,noface,Win
NOf-1656,3,labacedo,Loss
NOf-1656,4,roirehh,Loss
NOf-1656,5,darkweb,Win
NOf-1656,6,kingblixer,Win
NOf-1656,7,terumo,Win
NOf-1657,1,mrawesome,Win
NOf-1657,2,wilfire70,Loss
NOf-1657,3,gustavo01gk,Win
NOf-1657,4,mammothvgc,Win
NOf-1657,5,pauloliverbautista,Loss
NOf-1657,6,okira,Loss
NOf-1657,7,legnak,Loss
NOf-1658,1,meldyfreld,Loss
NOf-1658,2,blackstarmie,Win
NOf-1658,3,whiskeyscoob,Win
NOf-1658,4,mikehawk12,Win
NOf-1658,5,ctened,Loss
NOf-1658,6,borghi,Loss
NOf-1659,1,habixxt,Loss
NOf-1659,2,mcsilentvgc,Win
NOf-1659,3,soulchuck,Loss
NOf-1659,4,darkdevil26,Loss
NOf-1659,5,bodhidelbarrio,Win
NOf-1659,6,mammothvgc,Win
NOf-1659,7,riegan,Loss
NOf-1660,1,mammothvgc,Win
NOf-1660,2,fsufan45,Win
NOf-1660,3,staraptor44,Loss
NOf-1660,4,zandrevgc,Win
NOf-1660,5,patcon5,Loss
NOf-1660,6,dome,Loss
NOf-1661,1,bodhidelbarrio,Win
NOf-1661,2,marlox,Win
NOf-1661,3,altkyle,Loss
NOf-1661,4,ctened,Loss
NOf-1661,5,sedna,Loss
NOf-1661,6,junkking,Win
NOf-1661,7,limitester,Loss
NOf-1662,1,whiskeyscoob,Win
NOf-1662,2,snaf2,Loss
NOf-1662,3,wolborgvgc,Loss
NOf-1662,4,flima,Win
NOf-1662,5,ariesxvgc,Win
NOf-1662,6,pauloliverbautista,Loss
NOf-1662,7,picollovgc,Loss
NOf-1663,1,catelvgc,Win
NOf-1663,2,ariesxvgc,Loss
NOf-1663,3,cochamo,Win
NOf-1663,4,bgf,Win
NOf-1663,5,soulchuck,Loss
NOf-1663,6,himmyturner,Loss
NOf-1664,1,tayopkmn,Loss
NOf-1664,2,deinoman09,Win
NOf-1664,3,ksunfr,Loss
NOf-1664,4,itivgc,Win
NOf-1664,5,roirehh,Win
NOf-1664,6,wakka,Loss
NOf-1665,1,sciarlesz,Win
NOf-1665,2,djcheesecake,Win
NOf-1665,3,bgf,Win
NOf-1665,4,damianlillardvgc,Loss
NOf-1666,1,falkner,Loss
NOf-1666,2,itivgc,Win
NOf-1666,3,stonestormvgc,Win
NOf-1666,4,rpjoca,Loss
NOf-1666,5,ksunfr,Loss
NOf-1666,6,baldovgc,Loss
NOf-1666,DROP,DROP,DROP
NOf-1667,1,kuany,Win
NOf-1667,2,lorenzo_baldera,Loss
NOf-1667,3,zandrevgc,Loss
NOf-1667,4,zalu,Win
NOf-1667,5,chinchan,Win
NOf-1667,6,limitester,Loss
NOf-1667,7,habixxt,Loss
NOf-1668,1,zeonser,Win
NOf-1668,2,tayopkmn,Loss
NOf-1668,3,okira,Loss
NOf-1668,4,darkweb,Win
NOf-1668,5,darkdevil26,Loss
NOf-1668,6,danyll,Win
NOf-1669,1,doopliss,Loss
NOf-1669,2,kehorie,Win
NOf-1669,3,fsufan45,Win
NOf-1669,4,ruanoliver,Win
NOf-1669,5,tayopkmn,Loss
NOf-1669,6,k3ngo,Loss
NOf-1670,1,sedna,Loss
NOf-1670,2,kakarrot,Loss
NOf-1670,3,marettask,Win
NOf-1670,4,gustavo01gk,Win
NOf-1670,5,penglin,Win
NOf-1670,6,lorenzo_baldera,Loss
NOf-1671,1,faux0011,Loss
NOf-1671,2,bodhidelbarrio,Win
NOf-1671,3,zalu,Win
NOf-1671,4,bread,Loss
NOf-1671,5,danyll,Win
NOf-1671,6,sedna,Loss
NOf-1672,DROP,DROP,DROP
NOf-1672,2,baldovgc,Loss
NOf-1672,3,zeonser,Win
NOf-1672,4,kina,Win
NOf-1672,5,catelvgc,Win
NOf-1672,6,ksunfr,Loss
NOf-1673,1,zandrevgc,Loss
NOf-1673,2,kitschyliepard,Win
NOf-1673,3,mammothvgc,Loss
NOf-1673,4,fsufan45,Win
NOf-1673,5,junkking,Win
NOf-1673,6,darkdevil26,Loss
NOf-1674,1,snaf2,Loss
NOf-1674,2,mikehawk12,Loss
NOf-1674,3,picollovgc,Loss
NOf-1674,4,christopher,Win
NOf-1674,5,baldovgc,Loss
NOf-1674,6,darkweb,Win
NOf-1674,7,kingblixer,Win
NOf-1675,1,royalpooppi,Loss
NOf-1675,2,flima,Win
NOf-1675,3,mrawesome,Loss
NOf-1675,4,shrimptheshrimp,Win
NOf-1675,5,brownsfan,Loss
NOf-1676,1,nik993,Win
NOf-1676,2,royalpooppi,Loss
NOf-1676,3,wakka,Win
NOf-1676,4,mishi631,Loss
NOf-1676,5,whiskeyscoob,Loss
NOf-1677,1,riegan,Win
NOf-1677,2,zandrevgc,Win
NOf-1677,3,wilfire70,Loss
NOf-1677,4,patcon5,Loss
NOf-1677,5,katatatat,Loss
NOf-1678,1,borghi,Win
NOf-1678,2,danielacorn,Loss
NOf-1678,3,fuzzmeister,Win
NOf-1678,4,tayopkmn,Loss
NOf-1678,5,orangesteve,Loss
NOf-1679,1,mikehawk12,Win
NOf-1679,2,limitester,Loss
NOf-1679,3,eliasthetrout,Win
NOf-1679,4,legnak,Loss
NOf-1679,5,himmyturner,Loss
NOf-1680,1,gengarismad,Loss
NOf-1680,2,riegan,Loss
NOf-1680,3,shrimptheshrimp,Win
NOf-1680,4,fsucia,Win
NOf-1680,5,wakka,Loss
NOf-1681,1,okira,Win
NOf-1681,2,fsucia,Win
NOf-1681,3,voidbunny123,Loss
NOf-1681,4,pengy,Loss
NOf-1682,1,wakka,Loss
NOf-1682,2,stonestormvgc,Loss
NOf-1682,3,allang13,Win
NOf-1682,4,whiskeyscoob,Loss
NOf-1682,DROP,DROP,DROP
NOf-1683,1,hutlee,Win
NOf-1683,2,aceofmonsters,Loss
NOf-1683,3,sodamario,Loss
NOf-1683,4,charmoffense,Win
NOf-1683,5,borghi,Loss
NOf-1683,6,shrimptheshrimp,Loss
NOf-1683,7,bodhidelbarrio,Loss
NOf-1684,1,blackstarmie,Win
NOf-1684,2,ctened,Win
NOf-1684,3,habixxt,Loss
NOf-1684,4,okira,Loss
NOf-1684,5,mikehawk12,Loss
NOf-1684,6,pabloea,Loss
NOf-1685,1,terumo,Win
NOf-1685,2,pengy,Win
NOf-1685,3,meldyfreld,Loss
NOf-1685,4,joshus,Loss
NOf-1685,5,marlox,Loss
NOf-1686,1,sableyevgc,Win
NOf-1686,2,legnak,Loss
NOf-1686,3,broser,Win
NOf-1686,4,soulchuck,Loss
NOf-1686,5,doopliss,Loss
NOf-1687,1,gustavo01gk,Win
NOf-1687,2,ayoitsbenji,Loss
NOf-1687,3,penglin,Loss
NOf-1687,4,cochamo,Win
NOf-1687,5,danielacorn,Loss
NOf-1688,1,stonestormvgc,Win
NOf-1688,2,chinchan,Loss
NOf-1688,3,katatatat,Win
NOf-1688,4,falkner,Loss
NOf-1688,5,lorenzo_baldera,Loss
NOf-1689,1,ariesxvgc,Loss
NOf-1689,2,dome,Loss
NOf-1689,3,kaige,Win
NOf-1689,4,picollovgc,Loss
NOf-1689,5,zalu,Loss
NOf-1689,DROP,DROP,DROP
NOf-1689,7,shrimptheshrimp,Loss
NOf-1690,1,k3ngo,Loss
NOf-1690,2,kuany,Win
NOf-1690,3,mikehawk12,Loss
NOf-1690,4,katatatat,Loss
NOf-1690,5,terumo,Win
NOf-1690,6,picollovgc,Loss
NOf-1691,1,pengy,Loss
NOf-1691,2,titokapote,Win
NOf-1691,3,backpac,Win
NOf-1691,4,k3ngo,Loss
NOf-1691,5,mcsilentvgc,Loss
NOf-1692,1,titokapote,Win
NOf-1692,2,sedna,Loss
NOf-1692,3,ctened,Loss
NOf-1692,4,nik993,Win
NOf-1692,5,stonestormvgc,Loss
NOf-1692,6,snaf2,Loss
NOf-1693,1,ksunfr,Win
NOf-1693,2,bgf,Loss
NOf-1693,3,patcon5,Loss
NOf-1693,4,labacedo,Loss
NOf-1694,1,darkdevil26,Win
NOf-1694,2,k3ngo,Loss
NOf-1694,3,kakarrot,Loss
NOf-1695,1,backpac,Win
NOf-1695,2,habixxt,Loss
NOf-1695,3,dome,Loss
NOf-1695,4,wakka,Loss
NOf-1696,1,noface,Win
NOf-1696,2,meldyfreld,Loss
NOf-1696,3,doopliss,Loss
NOf-1697,1,darkweb,Win
NOf-1697,2,gengarismad,Loss
NOf-1697,3,riegan,Loss
NOf-1697,4,mcsilentvgc,Loss
NOf-1698,1,charmoffense,Win
NOf-1698,2,staraptor44,Loss
NOf-1698,3,faux0011,Loss
NOf-1699,1,phamtonevil61,Win
NOf-1699,2,voidbunny123,Loss
NOf-1700,1,joshus,Loss
NOf-1700,2,marettask,Win
NOf-1700,3,shplays,Loss
NOf-1700,4,himmyturner,Loss
NOf-1701,1,azaaelortiz,Loss
NOf-1701,2,mammothvgc,Loss
NOf-1701,3,christopher,Win
NOf-1701,4,brownsfan,Loss
NOf-1702,1,ruanoliver,Loss
NOf-1702,2,zeonser,Win
NOf-1702,3,ayoitsbenji,Loss
NOf-1702,4,junkking,Loss
NOf-1703,1,kina,Loss
NOf-1703,2,charmoffense,Win
NOf-1703,3,rayan_10,Loss
NOf-1703,4,pabloea,Loss
NOf-1703,5,shrimptheshrimp,Loss
NOf-1703,6,bodhidelbarrio,Loss
NOf-1704,1,allang13,Win
NOf-1704,2,falkner,Loss
NOf-1704,3,mishi631,Loss
NOf-1704,4,stonestormvgc,Loss
NOf-1705,1,lorenzo_baldera,Loss
NOf-1705,2,allang13,Win
NOf-1705,3,pengy,Loss
NOf-1705,4,fuzzmeister,Loss
NOf-1706,1,fuzzmeister,Loss
NOf-1706,2,pumuaser,Win
NOf-1706,3,rpjoca,Loss
NOf-1706,4,orangesteve,Loss
NOf-1707,DROP,DROP,DROP
NOf-1707,2,brownsfan,Loss
NOf-1707,3,sableyevgc,Win
NOf-1708,DROP,DROP,DROP
NOf-1708,2,roirehh,Loss
